id,EAP,HPL,MWS
id15236,0.154470449312,0.661213416635,0.184316134053
id13964,0.556895445532,0.100928711824,0.342175842644
id15962,0.113542873812,0.658370917821,0.228086208367
id20866,0.191314649609,0.361268982972,0.447416367418
id06625,0.467872558092,0.10569208701,0.426435354898
id09793,0.435520153821,0.153300299961,0.411179546218
id17365,0.264635115739,0.572163049736,0.163201834525
id18463,0.568971083779,0.316075252939,0.114953663282
id20693,0.347016550649,0.330868454344,0.322114995006
id08785,0.184929260018,0.739078186795,0.075992553187
id06783,0.145088236844,0.431048030106,0.42386373305
id23178,0.371798246411,0.0743661428086,0.55383561078
id13513,0.241763228194,0.480517978586,0.27771879322
id25361,0.0886716336201,0.0324543714171,0.878873994963
id22319,0.619052401673,0.269540215155,0.111407383172
id14024,0.608331448151,0.124624182527,0.267044369322
id24186,0.30959623634,0.590611702913,0.0997920607463
id20965,0.638020307689,0.208331445654,0.153648246657
id06242,0.268486886499,0.0995767422062,0.631936371295
id25665,0.19277766521,0.26433754621,0.54288478858
id09706,0.566024953744,0.140012519504,0.293962526752
id11026,0.0284579722148,0.935517292231,0.0360247355545
id04223,0.6205842057,0.220968242546,0.158447551755
id19674,0.0723872533704,0.762283961392,0.165328785237
id23420,0.168620627412,0.2270590421,0.604320330488
id18059,0.33410582487,0.594213298407,0.0716808767228
id22576,0.723378621696,0.127128316018,0.149493062286
id18495,0.0560918653387,0.812796750237,0.131111384425
id14139,0.903907664753,0.0523614847042,0.043730850543
id18313,0.387306230098,0.377839923823,0.234853846078
id27356,0.829325287928,0.0980171614465,0.0726575506258
id16035,0.25457394215,0.034974441181,0.710451616669
id04182,0.603467128424,0.143432166377,0.253100705199
id15667,0.789740536751,0.0838440177684,0.12641544548
id08713,0.90099852004,0.0403304826237,0.0586709973366
id25563,0.117398801384,0.802428292232,0.0801729063837
id17023,0.888779669726,0.0641867420444,0.0470335882294
id03014,0.0153853294775,0.925222485693,0.0593921848297
id23812,0.390886772349,0.548145989587,0.0609672380639
id20057,0.212014609714,0.321408504849,0.466576885438
id12385,0.564219825427,0.293374588536,0.142405586037
id24416,0.642669253134,0.266254936017,0.0910758108483
id15672,0.201292066521,0.359873319465,0.438834614014
id13868,0.742171922685,0.211129682953,0.0466983943612
id21095,0.165639835438,0.150581434693,0.683778729869
id05305,0.33495980661,0.462925181526,0.202115011864
id15384,0.341071403764,0.134731630024,0.524196966212
id14049,0.14738925814,0.0258148295613,0.826795912299
id23441,0.628977065052,0.241141495786,0.129881439161
id12856,0.456383420596,0.0578362754089,0.485780303995
id16055,0.0591449132913,0.0483633902987,0.89249169641
id24771,0.476922089024,0.31170970723,0.211368203745
id14053,0.584568517002,0.172596318237,0.242835164761
id19547,0.106433762073,0.24156036294,0.652005874987
id03639,0.304560655183,0.487650911779,0.207788433039
id14546,0.607188423252,0.26581943323,0.126992143518
id13935,0.37291501237,0.147441929021,0.479643058609
id20335,0.14395926438,0.638089269561,0.217951466059
id07301,0.331330768417,0.148345133782,0.5203240978
id10186,0.618093359875,0.0734173737406,0.308489266385
id00192,0.624809918048,0.132315896068,0.242874185884
id17851,0.704077532447,0.205676350273,0.0902461172795
id08403,0.301238887951,0.495861632657,0.202899479391
id06183,0.27063069596,0.206555753379,0.522813550661
id24738,0.265399709166,0.407287542037,0.327312748797
id15112,0.474305789079,0.135986231576,0.389707979345
id19819,0.0535066444285,0.0473684170801,0.899124938491
id17722,0.116594360974,0.0543908596758,0.82901477935
id24273,0.130411752091,0.724972497692,0.144615750217
id18939,0.218242363186,0.0696322005165,0.712125436297
id16076,0.517792952951,0.356721952234,0.125485094816
id23158,0.226232481085,0.112826851219,0.660940667696
id12745,0.526486921101,0.229144745568,0.244368333331
id22538,0.236918474886,0.369101663225,0.393979861889
id14975,0.635593604889,0.270580222838,0.0938261722734
id27537,0.473059767328,0.33481503349,0.192125199182
id06632,0.463273269529,0.0823504039077,0.454376326563
id08100,0.311974928922,0.597965664369,0.0900594067086
id00843,0.877165801603,0.026012581045,0.0968216173521
id22159,0.323113736537,0.02053841656,0.656347846903
id18672,0.659216229679,0.0584312798758,0.282352490445
id06916,0.303054624049,0.494222305371,0.202723070579
id22212,0.410407518874,0.166806596638,0.422785884488
id00273,0.369597457923,0.14335879569,0.487043746387
id26325,0.324020907833,0.406017222644,0.269961869523
id23683,0.247227680421,0.662071271754,0.0907010478245
id14419,0.208740041857,0.616407611969,0.174852346175
id11931,0.145518362544,0.79282803163,0.0616536058256
id00568,0.262387590191,0.652544879195,0.085067530614
id12271,0.742813541942,0.162774854409,0.0944116036492
id12622,0.877628953886,0.0503009496255,0.0720700964885
id03156,0.457854182348,0.315462958178,0.226682859474
id25592,0.704182032802,0.186945323353,0.108872643845
id24367,0.851134399963,0.0366474209687,0.112218179069
id16007,0.228893677546,0.14301374211,0.628092580345
id04785,0.270532748109,0.348581633127,0.380885618764
id07888,0.155435128898,0.19954088102,0.645023990083
id13557,0.195316625347,0.670567294009,0.134116080644
id20726,0.534008546069,0.238963421983,0.227028031948
id09580,0.755824990517,0.133279918377,0.110895091106
id05173,0.331167002982,0.524488269703,0.144344727315
id10394,0.112172119528,0.837172886749,0.0506549937235
id03926,0.267912129891,0.352558720151,0.379529149958
id07264,0.88674417472,0.0448120771255,0.0684437481544
id01862,0.174711553156,0.515679310391,0.309609136453
id20808,0.286307309532,0.501965325326,0.211727365142
id26658,0.531991632917,0.133903648917,0.334104718167
id04479,0.360686717251,0.27944524985,0.359868032899
id17445,0.368777216507,0.365027842281,0.266194941211
id04430,0.0581322065774,0.799516092356,0.142351701066
id06052,0.448438161784,0.0813795546485,0.470182283567
id11485,0.301351350786,0.240105880977,0.458542768237
id13060,0.641958587019,0.0824495578528,0.275591855128
id20873,0.711067927778,0.162989832448,0.125942239774
id21927,0.226052965572,0.616920783516,0.157026250912
id02736,0.729203969693,0.0381685864668,0.23262744384
id11234,0.30866435973,0.20880458493,0.482531055341
id27894,0.849456450204,0.0387205309302,0.111823018866
id23208,0.301667627708,0.263367292209,0.434965080083
id18470,0.329473342323,0.490330648409,0.180196009268
id23172,0.169935895267,0.669172566486,0.160891538246
id08752,0.326275760883,0.236743455225,0.436980783891
id14242,0.303761954455,0.226963566727,0.469274478818
id22908,0.512709372034,0.204972594406,0.282318033561
id17454,0.305664505416,0.244249642706,0.450085851878
id23797,0.758258436957,0.081394768751,0.160346794292
id03788,0.627312429777,0.194505477507,0.178182092715
id23682,0.192198774286,0.0676877020397,0.740113523674
id07179,0.805719417662,0.158809087354,0.035471494983
id09746,0.330073240538,0.586508597796,0.0834181616668
id26613,0.201451047184,0.220783799107,0.577765153709
id05142,0.96303781006,0.0185242414591,0.0184379484813
id04825,0.0931476425557,0.700809786313,0.206042571131
id13691,0.239600555902,0.258901388191,0.501498055907
id14183,0.0800441967076,0.0304683512587,0.889487452034
id19519,0.37486057413,0.0892667824636,0.535872643406
id26685,0.490306095338,0.138631449244,0.371062455419
id07937,0.321357402046,0.412045804311,0.266596793643
id10574,0.271141242848,0.679873635194,0.0489851219579
id15310,0.0954372623702,0.711948834441,0.192613903189
id27311,0.0544374485157,0.00574255216893,0.939819999315
id11590,0.502419536274,0.143276404534,0.354304059192
id19798,0.1953609283,0.607741189665,0.196897882035
id12201,0.644671799269,0.142910720851,0.21241747988
id12460,0.230858761974,0.320757697303,0.448383540723
id12019,0.814743383294,0.119571387744,0.0656852289621
id08046,0.408177830594,0.247960307408,0.343861861999
id02989,0.341326100193,0.287658389519,0.371015510288
id26905,0.261943123365,0.213595114352,0.524461762283
id09779,0.924628261638,0.0348958150753,0.0404759232865
id04359,0.50898432258,0.140972310687,0.350043366733
id01526,0.82803268937,0.12309608147,0.04887122916
id22325,0.190155270507,0.581083445196,0.228761284297
id27878,0.259436158293,0.14606907048,0.594494771227
id06413,0.16346766828,0.711325171607,0.125207160113
id12616,0.39095393786,0.480821089428,0.128224972712
id05301,0.810752551845,0.0307572617944,0.158490186361
id13258,0.43577809462,0.167081922816,0.397139982564
id08789,0.214233723709,0.604212918871,0.18155335742
id11776,0.115774192495,0.791363019113,0.0928627883921
id21899,0.549172153932,0.314243749885,0.136584096183
id18108,0.393825487724,0.0810596390091,0.525114873266
id23585,0.363147418367,0.222947894798,0.413904686835
id22122,0.410534485862,0.0401523772103,0.549313136928
id22855,0.43973648879,0.249876564012,0.310386947197
id19551,0.520297868726,0.055062068499,0.424640062775
id18535,0.0436913951183,0.828746669157,0.127561935725
id15115,0.442789483903,0.173515677576,0.383694838522
id00678,0.872203411159,0.0724405123176,0.0553560765236
id21876,0.44230034775,0.269936124175,0.287763528075
id01553,0.365276467791,0.313980998317,0.320742533892
id09456,0.795442099178,0.124125519754,0.0804323810681
id01455,0.407452390167,0.422920518932,0.169627090901
id02454,0.0705196676067,0.85077880388,0.0787015285132
id07911,0.497275235874,0.0799821807316,0.422742583394
id13383,0.772627705105,0.139819129164,0.0875531657308
id19953,0.430642056898,0.20524150735,0.364116435751
id10316,0.495377202894,0.328035882756,0.17658691435
id01991,0.459382115042,0.101919695706,0.438698189251
id19176,0.870626410773,0.0702801781798,0.0590934110474
id06744,0.358096270408,0.234161527133,0.407742202458
id09999,0.433038342437,0.0495040497419,0.517457607821
id11253,0.209613586142,0.0685622424498,0.721824171408
id15089,0.385732599461,0.451553526601,0.162713873938
id16821,0.225166255768,0.0270078671978,0.747825877034
id08256,0.860211990456,0.0440485998763,0.0957394096682
id14844,0.448017394486,0.161135613758,0.390846991756
id25950,0.143849006278,0.723675259937,0.132475733786
id11961,0.0365108999067,0.857774434341,0.105714665753
id00092,0.125457186423,0.243321269651,0.631221543926
id13083,0.124806801363,0.307112247752,0.568080950884
id25825,0.320821459382,0.205741488878,0.47343705174
id03045,0.126065083243,0.0976628305708,0.776272086186
id19037,0.508206564513,0.239326965519,0.252466469968
id24357,0.145655480899,0.0374369560641,0.816907563037
id24449,0.390440400189,0.241033955846,0.368525643965
id22847,0.1452861776,0.742710037394,0.112003785006
id27720,0.837209972047,0.0826234542909,0.0801665736622
id11619,0.329632423258,0.590556127035,0.0798114497066
id03129,0.667789496512,0.13110254285,0.201107960638
id04264,0.149455847179,0.792904643571,0.0576395092503
id19748,0.329950200229,0.0737312494557,0.596318550315
id20851,0.0696101552426,0.0549776388251,0.875412205932
id13277,0.785873109586,0.104202342508,0.109924547906
id06419,0.362931369609,0.579624078933,0.0574445514582
id00581,0.689649133502,0.0953749518676,0.21497591463
id08765,0.419460109529,0.178845602103,0.401694288368
id13492,0.356718111168,0.401005418861,0.242276469971
id12049,0.388658121277,0.35772486323,0.253617015493
id12700,0.731759183949,0.136315216545,0.131925599506
id07697,0.874727284029,0.0449511517022,0.0803215642688
id00262,0.113756096303,0.815301634011,0.0709422696864
id20969,0.271552063514,0.217952379472,0.510495557014
id18465,0.0807040257257,0.0219887633437,0.897307210931
id10027,0.0474018553142,0.826272793598,0.126325351088
id03007,0.236715549999,0.506143576107,0.257140873894
id23465,0.337979958661,0.237273864928,0.424746176411
id09086,0.422695052057,0.251085135338,0.326219812606
id08015,0.23959675451,0.334915840257,0.425487405233
id04285,0.51762015123,0.211310546145,0.271069302624
id04356,0.117294820917,0.0324294722166,0.850275706867
id03554,0.316953417132,0.506872194724,0.176174388144
id06922,0.424186651489,0.437318602472,0.138494746039
id15733,0.113171795764,0.853296781275,0.0335314229609
id24934,0.396073416086,0.0487345857137,0.5551919982
id05529,0.676732580279,0.121337908937,0.201929510784
id00298,0.116266568584,0.645664619575,0.238068811841
id08158,0.650535402876,0.0971884855611,0.252276111563
id15135,0.436690931569,0.177356023542,0.38595304489
id06574,0.476893390764,0.37723743661,0.145869172626
id20017,0.0284913211855,0.918092474163,0.0534162046517
id14386,0.252151131793,0.13054302393,0.617305844277
id24226,0.583755364469,0.341455318642,0.074789316889
id24212,0.60607871361,0.239253401019,0.154667885371
id14116,0.077353189426,0.0656684368644,0.85697837371
id14500,0.304218994269,0.0168213440068,0.678959661725
id22744,0.287865776837,0.220285388399,0.491848834763
id16163,0.872528960441,0.0328871354279,0.0945839041307
id17883,0.735730961663,0.129512613871,0.134756424467
id04631,0.17406133338,0.215499086383,0.610439580237
id26517,0.503002740992,0.232929377614,0.264067881394
id12655,0.177421692661,0.613006629862,0.209571677477
id01505,0.502813145778,0.190501867666,0.306684986556
id00104,0.329896017184,0.111285089996,0.55881889282
id20387,0.467673067654,0.294125326199,0.238201606147
id02843,0.124541381128,0.24811266119,0.627345957682
id04361,0.378407396943,0.0852108073906,0.536381795666
id26813,0.935745187094,0.0373658525686,0.0268889603377
id01466,0.0733343335423,0.646828335088,0.27983733137
id17090,0.337340849852,0.276931357098,0.38572779305
id06691,0.330256484941,0.070847449147,0.598896065912
id09408,0.536595064651,0.244357988314,0.219046947035
id15285,0.804738032619,0.0773445956753,0.117917371706
id16283,0.761386041868,0.121385575922,0.11722838221
id12607,0.481907510068,0.178735114859,0.339357375073
id25965,0.54252750713,0.0476795230816,0.409792969788
id07268,0.0353858950309,0.897593622723,0.0670204822463
id13529,0.0944040744443,0.190369880232,0.715226045324
id11969,0.126202371808,0.740073889466,0.133723738726
id20299,0.0490389540448,0.845456167869,0.105504878086
id08770,0.20184157956,0.0410642750515,0.757094145389
id20730,0.678623429519,0.15449937383,0.166877196651
id06333,0.0582194957267,0.888018668333,0.0537618359403
id27451,0.724077306882,0.116205316588,0.15971737653
id12111,0.31439354568,0.0739879636252,0.611618490695
id06609,0.289328476115,0.0368050959026,0.673866427983
id12299,0.798232000473,0.0667459882246,0.135022011303
id23264,0.748693031849,0.03307530496,0.218231663191
id04222,0.539348851926,0.22157932166,0.239071826415
id17229,0.185908392935,0.632033983655,0.18205762341
id24365,0.0630546254513,0.0514683755184,0.88547699903
id18294,0.302440656248,0.654051735145,0.0435076086069
id04493,0.719041204762,0.171675965002,0.109282830236
id27575,0.88245915123,0.0439190262686,0.0736218225016
id03801,0.605976976943,0.0851411499199,0.308881873137
id11611,0.276075691064,0.197807129296,0.52611717964
id01632,0.236341846338,0.169192997197,0.594465156465
id06510,0.280001864492,0.455061708974,0.264936426534
id20431,0.385876249433,0.101081178939,0.513042571628
id23529,0.568570463544,0.252096932579,0.179332603878
id13951,0.163753145629,0.119755831102,0.716491023269
id00803,0.149388327492,0.790866526835,0.0597451456732
id06737,0.61699309809,0.192386414525,0.190620487385
id24288,0.467050068677,0.0893747597777,0.443575171545
id08385,0.164842678679,0.681207183562,0.153950137759
id22859,0.0508506238809,0.904709948112,0.0444394280066
id22234,0.23805803575,0.266825963476,0.495116000774
id10365,0.0910818636962,0.893081954656,0.0158361816473
id00865,0.345950498984,0.192316556989,0.461732944027
id19405,0.089218557811,0.070935817973,0.839845624216
id11246,0.17967478575,0.0876971675006,0.73262804675
id19587,0.0684260048821,0.103827441309,0.827746553809
id24614,0.542536329133,0.357662257699,0.0998014131673
id23623,0.832258547686,0.0742672284756,0.0934742238389
id15271,0.409391743321,0.14672259604,0.443885660639
id20478,0.136735419838,0.0292069467008,0.834057633461
id25277,0.615366931572,0.0635180552903,0.321115013137
id22004,0.863951255123,0.0539334187903,0.0821153260863
id16728,0.103488912326,0.848099484511,0.048411603163
id06907,0.479109070802,0.297925783715,0.222965145483
id11895,0.120435794984,0.759493156934,0.120071048082
id13802,0.618744228832,0.0986218065808,0.282633964587
id18459,0.319067846354,0.602288947828,0.0786432058187
id21371,0.550450786924,0.068014479988,0.381534733088
id11408,0.174820846217,0.772461110507,0.0527180432767
id05442,0.59089003129,0.325816082222,0.0832938864874
id21499,0.410778829465,0.197019191136,0.392201979399
id18066,0.2118419008,0.599601786247,0.188556312953
id23617,0.1783127842,0.15503522804,0.666651987761
id07725,0.0823751200241,0.296609665054,0.621015214922
id24627,0.492907358985,0.119572557758,0.387520083257
id19108,0.638457643389,0.228786347857,0.132756008754
id11800,0.0857182041394,0.00753143818228,0.906750357678
id14588,0.689823296762,0.13594409449,0.174232608748
id27474,0.603726038666,0.228908245687,0.167365715647
id07924,0.825960130738,0.0755797698449,0.0984600994172
id10772,0.732828421274,0.106926979682,0.160244599044
id19235,0.288897619096,0.385445704633,0.325656676271
id13647,0.33105115638,0.363165361207,0.305783482413
id08673,0.526700554805,0.173723315764,0.299576129431
id24850,0.128002992212,0.760624459128,0.111372548661
id11764,0.681002929062,0.074140720633,0.244856350305
id05197,0.61086319443,0.242767361874,0.146369443696
id23600,0.401944320067,0.0840610609688,0.513994618965
id14699,0.240442407265,0.626629604877,0.132927987858
id26801,0.332238888486,0.115300272341,0.552460839173
id25664,0.543678075241,0.365517147757,0.0908047770017
id07809,0.83708320907,0.0716783696395,0.0912384212906
id13081,0.0531012315451,0.057099196705,0.88979957175
id11381,0.119284246232,0.025221353401,0.855494400367
id14721,0.487920199759,0.179525132222,0.332554668019
id07800,0.746120514876,0.0774312539774,0.176448231147
id13883,0.350702265726,0.417019318186,0.232278416088
id04488,0.430344376038,0.283138750149,0.286516873813
id03530,0.557874177658,0.102954846213,0.339170976129
id15823,0.15509630348,0.027928726862,0.816974969658
id11701,0.147975992824,0.0622020503837,0.789821956793
id07806,0.0273112913091,0.891476572976,0.0812121357147
id19036,0.130141109979,0.787611563218,0.0822473268034
id20765,0.585025988609,0.358634007239,0.0563400041515
id26691,0.32850603705,0.343884160754,0.327609802196
id02642,0.0942877976001,0.0404453148987,0.865266887501
id06475,0.744799821377,0.0944519442595,0.160748234364
id19019,0.443754441496,0.363088855863,0.193156702642
id14616,0.158181460036,0.0910858222234,0.75073271774
id08537,0.592318870401,0.21682922314,0.19085190646
id19126,0.224239645894,0.0535726180756,0.72218773603
id01774,0.126232721622,0.045758560188,0.82800871819
id08623,0.42382735008,0.243119684148,0.333052965772
id17150,0.0439787706662,0.0118636570403,0.944157572294
id06325,0.164281328825,0.133881731121,0.701836940054
id23161,0.377544786415,0.065581553789,0.556873659796
id09876,0.283210072018,0.105904577939,0.610885350044
id01551,0.613222703874,0.291410154049,0.0953671420779
id12334,0.0550982942455,0.893128270719,0.0517734350353
id03577,0.440091930538,0.238458894235,0.321449175227
id20706,0.880566860062,0.0239196399685,0.0955134999696
id23704,0.176292417759,0.59885882183,0.224848760411
id10029,0.113458008833,0.598771156342,0.287770834825
id19600,0.102683485218,0.762665944097,0.134650570685
id22367,0.257022143837,0.681183509116,0.0617943470465
id12262,0.811761326941,0.0566606662619,0.131578006797
id09698,0.281748839764,0.40737338505,0.310877775186
id10919,0.745146356292,0.147708634201,0.107145009507
id12508,0.175846421155,0.640378342631,0.183775236214
id16206,0.448601334973,0.17501128217,0.376387382857
id25927,0.358488263509,0.0974005526526,0.544111183838
id23189,0.401956283692,0.507545321171,0.0904983951363
id00406,0.321220350838,0.299266375668,0.379513273494
id01257,0.427489016461,0.414690824483,0.157820159056
id15147,0.898827795515,0.0301257502301,0.071046454255
id24692,0.589129545692,0.189826010602,0.221044443706
id02919,0.282679143697,0.60982260175,0.107498254553
id00339,0.205283850626,0.61678950595,0.177926643424
id20981,0.189024643333,0.719726257371,0.0912490992953
id00658,0.613203669734,0.018460160839,0.368336169427
id02255,0.132093285999,0.0646016459752,0.803305068026
id13282,0.62248328164,0.192736660171,0.184780058189
id13189,0.469612439897,0.230012670404,0.300374889699
id07267,0.94837191966,0.0245648416651,0.027063238675
id05272,0.291428082311,0.0689437884132,0.639628129276
id22653,0.354902733126,0.439036346691,0.206060920182
id06894,0.430803440456,0.0910322998841,0.47816425966
id21657,0.418583402775,0.418788031569,0.162628565656
id00430,0.173833987327,0.436571009469,0.389595003204
id21655,0.296903172761,0.456991105195,0.246105722044
id04764,0.672950216416,0.0992368697107,0.227812913873
id08665,0.307421673663,0.151606175024,0.540972151312
id20985,0.055230323425,0.0176567141527,0.927112962422
id08095,0.430349560499,0.408436490944,0.161213948557
id12015,0.706307803884,0.256503296567,0.037188899549
id13210,0.447018743241,0.236010963825,0.316970292934
id24937,0.432717707835,0.383632505199,0.183649786966
id03675,0.110001347194,0.823842616954,0.0661560358516
id26951,0.385094193232,0.24978253056,0.365123276208
id06104,0.200073201757,0.0209001105118,0.779026687732
id20105,0.185028231792,0.77426368683,0.0407080813779
id20441,0.118075792986,0.0505501369967,0.831374070017
id05660,0.758046724561,0.129358144264,0.112595131175
id04078,0.283282456708,0.198513336199,0.518204207093
id26101,0.295212978832,0.0828995891854,0.621887431982
id10144,0.0753458057613,0.83176821814,0.0928859760983
id15096,0.103192821559,0.0289477730227,0.867859405418
id11903,0.379795612588,0.12372317061,0.496481216802
id24093,0.237593888256,0.203760490698,0.558645621046
id06388,0.389565591951,0.279727018859,0.33070738919
id01203,0.679298929791,0.157577922694,0.163123147515
id18448,0.895665296745,0.0256222009424,0.0787125023123
id10382,0.395850407073,0.366932746357,0.23721684657
id25109,0.158709960657,0.174868131223,0.66642190812
id15526,0.271819701231,0.0415001455017,0.686680153267
id09411,0.732088272707,0.112859796334,0.155051930959
id03937,0.305468449263,0.0816405435291,0.612891007208
id09740,0.243965726701,0.109874110084,0.646160163215
id11584,0.423303720922,0.205857607778,0.3708386713
id06135,0.809015992984,0.0905823923098,0.100401614706
id22666,0.695242717991,0.169810438771,0.134946843239
id03104,0.9646174591,0.0141872858623,0.021195255038
id21763,0.436323950311,0.227607574781,0.336068474907
id26344,0.120884316705,0.0442017479618,0.834913935333
id11819,0.596249069669,0.190868563422,0.212882366909
id20309,0.376310592918,0.505564533894,0.118124873188
id12751,0.675844064044,0.0743309448643,0.249824991091
id16205,0.420625481583,0.148075373639,0.431299144778
id07347,0.221826323119,0.0839593466916,0.694214330189
id20347,0.125410658499,0.74224058937,0.132348752131
id05696,0.153325331209,0.0278869990025,0.818787669788
id04648,0.392187789458,0.305596365596,0.302215844946
id19654,0.549848488776,0.201908398522,0.248243112702
id03991,0.234741841012,0.174579588043,0.590678570945
id05523,0.171637865441,0.345785525888,0.482576608672
id27445,0.89456484234,0.054547231282,0.0508879263779
id27516,0.0977954030344,0.871800675131,0.0304039218345
id13992,0.107943031973,0.0174337136921,0.874623254335
id02429,0.131798662851,0.0171113209078,0.851090016241
id01682,0.0762921284217,0.824639749771,0.0990681218074
id20561,0.798610622035,0.0531280310311,0.148261346934
id26906,0.8167056622,0.0521001614126,0.131194176387
id01724,0.568984983585,0.237576100808,0.193438915607
id25283,0.439095779165,0.244289081776,0.316615139059
id06926,0.565675907584,0.220558392273,0.213765700143
id13887,0.776196622846,0.159104557333,0.0646988198214
id07530,0.521156774727,0.324905343015,0.153937882258
id13460,0.911236943848,0.0658080537479,0.0229550024046
id14695,0.0847585665191,0.879280861644,0.0359605718366
id08133,0.435932747992,0.0864142033411,0.477653048667
id06364,0.197045251007,0.0654352062937,0.737519542699
id22368,0.166572079152,0.753468958671,0.0799589621775
id04855,0.151452408243,0.701079058959,0.147468532797
id14016,0.217404582901,0.343535586602,0.439059830496
id25801,0.12403282115,0.810459475285,0.0655077035654
id16241,0.263135827153,0.139835307808,0.597028865039
id01120,0.77335823544,0.116274543697,0.110367220864
id00058,0.597188802743,0.189546809405,0.213264387853
id24503,0.409605031113,0.25941199923,0.330982969656
id03213,0.203216024163,0.525457088539,0.271326887298
id06040,0.906502683735,0.0444063732585,0.0490909430064
id26219,0.131324542663,0.534782711548,0.333892745789
id23723,0.129368121377,0.549316835017,0.321315043606
id17565,0.425039984564,0.101047386635,0.473912628801
id02243,0.429722459552,0.200301792537,0.369975747911
id04802,0.590109394878,0.179629545698,0.230261059424
id07148,0.176988526616,0.0202711593741,0.80274031401
id16071,0.761978385073,0.170840634162,0.0671809807655
id14810,0.452120602631,0.152700302428,0.395179094941
id15386,0.598833953422,0.288248789783,0.112917256795
id14768,0.635851497288,0.25783108013,0.106317422582
id05056,0.882747592732,0.0124085150469,0.104843892221
id27065,0.397167422332,0.14199725913,0.460835318538
id27245,0.471620228512,0.225676127925,0.302703643563
id25911,0.62219618241,0.0940312133887,0.283772604201
id10581,0.374232326453,0.344258322175,0.281509351373
id21852,0.562072664067,0.251062034141,0.186865301791
id13922,0.34759653733,0.408526920854,0.243876541816
id21904,0.292876516668,0.205316853695,0.501806629637
id25974,0.104600645056,0.0269044520365,0.868494902907
id03323,0.43570249891,0.18051988286,0.38377761823
id01385,0.719735828662,0.180914633538,0.0993495378001
id20469,0.548474913907,0.113303648663,0.33822143743
id04281,0.338721636787,0.323335675583,0.33794268763
id17752,0.619535795841,0.234624071649,0.14584013251
id27768,0.834089006616,0.0517129849493,0.114198008435
id15545,0.18403649996,0.713445493812,0.102518006228
id27853,0.0435280760868,0.0313297125421,0.925142211371
id10103,0.741328385145,0.0641438894242,0.194527725431
id04374,0.16708521335,0.160576232274,0.672338554376
id23102,0.458033764935,0.37970569453,0.162260540535
id15727,0.306832212705,0.12319402127,0.569973766025
id22643,0.391562254345,0.171342599038,0.437095146617
id26174,0.231153148025,0.12354809601,0.645298755965
id16776,0.135999073507,0.784397303926,0.0796036225672
id11156,0.784635781798,0.116022389196,0.0993418290065
id18288,0.114150352001,0.044120375305,0.841729272694
id21487,0.240911009032,0.527795071717,0.231293919251
id06888,0.286764489581,0.0808651534173,0.632370357002
id24094,0.327351465353,0.297462851276,0.37518568337
id21383,0.314848835177,0.35042523652,0.334725928302
id10309,0.180777055787,0.303000802207,0.516222142006
id09189,0.53027425776,0.127789505339,0.3419362369
id26844,0.541836374408,0.0782300656274,0.379933559965
id02103,0.257303272538,0.156342528118,0.586354199344
id13699,0.390358406475,0.0320147640449,0.57762682948
id05005,0.0728608727142,0.032585069219,0.894554058067
id19814,0.611212776044,0.281009799348,0.107777424608
id24703,0.42843516606,0.345600601996,0.225964231945
id04594,0.0819488935528,0.0118273370308,0.906223769416
id13789,0.805867857329,0.112843552265,0.0812885904052
id01938,0.519403806853,0.420771602663,0.0598245904839
id24274,0.342937764631,0.197709751811,0.459352483558
id13727,0.707417030265,0.203366536231,0.089216433504
id19335,0.139930991051,0.0146112655887,0.84545774336
id21064,0.0916809275469,0.0537946025813,0.854524469872
id04044,0.0932287142795,0.857564114652,0.0492071710684
id01696,0.491936691966,0.158692342809,0.349370965224
id05601,0.085528233726,0.0789884928196,0.835483273454
id13591,0.407331184013,0.115384826133,0.477283989855
id09164,0.328526470332,0.562548032363,0.108925497305
id16563,0.234592145395,0.0507099046329,0.714697949972
id00380,0.488281981338,0.313858209539,0.197859809124
id04612,0.084850951108,0.32734581102,0.587803237872
id17341,0.197914821571,0.130742027654,0.671343150775
id23426,0.133512774414,0.720357173188,0.146130052398
id02177,0.81187207138,0.0906756342859,0.0974522943342
id24279,0.349657003855,0.0827552189055,0.567587777239
id07226,0.645396018422,0.226917548091,0.127686433487
id23305,0.258773237403,0.168152629654,0.573074132943
id00684,0.301005063009,0.22009888259,0.478896054401
id22025,0.0822794628275,0.0498474752719,0.867873061901
id26143,0.845342757597,0.0697485229681,0.0849087194348
id12002,0.210259868617,0.337923033538,0.451817097845
id04610,0.524549100007,0.398058297746,0.0773926022468
id27224,0.282080980207,0.0316377313694,0.686281288424
id10716,0.48429214772,0.251600482161,0.264107370119
id14057,0.560325996362,0.275150527554,0.164523476084
id14982,0.946002413321,0.029664126626,0.0243334600528
id00401,0.516312395577,0.238028719118,0.245658885305
id12248,0.837707471172,0.0728058238033,0.0894867050243
id04641,0.67589403565,0.102392814368,0.221713149982
id01658,0.661300499155,0.078095071582,0.260604429263
id03153,0.260921952302,0.439004003723,0.300074043975
id27961,0.690807322872,0.121571046181,0.187621630948
id15984,0.826512334492,0.0432887884722,0.130198877035
id01789,0.459869206628,0.359155215703,0.180975577669
id27264,0.0706562197529,0.024355082061,0.904988698186
id05158,0.0928486646179,0.226998774709,0.680152560673
id14265,0.557917241622,0.220094092831,0.221988665548
id20696,0.730648819251,0.0938592874125,0.175491893337
id01133,0.490499340132,0.265641090042,0.243859569826
